mq2,mq3,mq4,mq6,mq7,mq8,mq9,mq135,presence
135,258,383,427,413,449,465,543,0
134,257,383,427,414,449,466,543,0
135,258,384,428,414,449,466,543,0
134,258,383,427,413,449,465,543,0
134,257,383,427,413,449,466,543,0
134,257,383,427,413,449,465,543,0
135,257,383,427,413,448,465,543,0
135,257,383,427,413,449,465,543,0
134,257,383,427,413,449,465,543,0
134,257,383,427,413,449,465,543,0
135,257,383,427,413,449,465,543,0
134,257,383,427,413,449,465,543,0
134,257,383,427,413,449,465,543,0
134,257,383,427,413,449,465,543,0
134,257,383,427,413,448,465,543,0
134,257,383,426,412,449,465,543,0
134,257,383,427,413,449,465,543,0
133,257,382,427,413,449,466,543,0
134,258,383,427,413,448,465,542,0
134,257,383,427,413,449,465,543,0
134,257,383,427,413,449,465,543,0
134,257,383,426,412,449,465,543,0
134,257,383,426,412,449,465,543,0
134,257,383,426,413,449,465,543,0
134,257,383,427,413,449,465,542,0
133,257,383,426,412,448,464,542,0
134,257,382,426,412,448,465,542,0
134,257,383,426,412,449,464,543,0
134,257,382,426,412,449,464,542,0
134,257,383,426,412,448,464,543,0
133,257,382,426,412,448,465,542,0
134,257,383,426,412,449,465,542,0
134,257,383,426,412,449,464,542,0
134,257,382,426,412,449,465,542,0
133,257,383,426,412,449,464,542,0
133,257,382,426,412,448,464,542,0
133,256,383,426,412,449,464,542,0
134,257,383,426,412,448,464,542,0
133,257,382,426,412,449,465,542,0
133,257,382,426,412,448,464,542,0
133,257,382,426,412,449,464,542,0
133,257,382,426,412,449,464,542,0
133,257,382,426,412,448,464,542,0
133,257,383,426,412,448,464,542,0
133,257,382,426,412,449,464,542,0
133,257,382,426,412,449,464,542,0
133,257,382,426,412,448,464,542,0
133,256,382,426,412,448,464,542,0
133,257,382,425,412,449,464,542,0
133,257,382,426,411,448,464,542,0
133,257,382,426,412,448,464,542,0
133,256,382,425,411,448,464,542,0
133,257,382,426,411,448,464,542,0
133,256,382,425,411,448,464,542,0
133,256,382,425,411,449,464,542,0
133,257,382,425,412,448,464,541,0
133,256,382,425,412,449,464,541,0
133,257,382,425,411,448,463,541,0
132,256,382,425,411,448,463,541,0
133,256,382,425,411,448,463,541,0
132,257,382,425,411,448,464,542,0
133,257,382,425,411,449,464,542,0
133,257,382,425,411,448,463,541,0
133,256,382,425,411,448,463,541,0
132,256,382,425,411,448,463,541,0
132,257,382,425,411,448,464,541,0
132,257,382,425,411,448,464,542,0
133,256,382,426,411,448,463,541,0
132,256,382,425,411,448,463,541,0
132,256,382,425,411,448,463,542,0
131,257,382,425,411,448,463,541,0
132,257,382,425,410,448,463,541,0
132,257,382,425,411,448,463,541,0
132,257,381,425,411,448,463,541,0
132,256,381,425,411,448,463,541,0
132,256,382,425,410,448,463,541,0
132,256,382,425,411,448,463,541,0
132,256,382,425,410,448,463,541,0
132,256,382,425,411,448,463,541,0
132,256,381,425,411,449,463,541,0
132,257,382,425,411,448,463,541,0
132,256,382,425,411,448,463,541,0
132,257,382,425,411,448,463,541,0
132,256,381,425,410,448,463,541,0
132,256,382,425,411,448,463,540,0
131,256,382,425,410,448,462,541,0
131,257,382,424,410,448,463,541,0
132,256,381,425,410,448,462,541,0
131,256,381,424,410,448,462,541,0
132,256,381,424,410,448,463,541,0
132,256,381,425,410,448,462,541,0
132,257,381,425,410,448,462,541,0
132,256,381,424,410,448,463,540,0
132,256,381,425,410,448,462,541,0
132,256,382,424,410,448,462,540,0
131,256,381,425,410,448,462,540,0
132,256,381,424,410,448,462,541,0
131,256,381,424,410,448,462,541,0
131,256,381,424,410,448,462,541,0
131,256,381,424,410,448,462,541,0
130,256,381,424,410,448,462,540,0
131,256,381,424,410,448,461,540,0
131,256,381,424,410,448,462,541,0
131,256,381,424,410,448,462,541,0
131,256,381,424,410,448,462,540,0
131,256,381,424,410,448,462,540,0
132,256,381,424,409,448,462,540,0
131,256,381,424,409,448,462,540,0
131,256,381,424,409,448,461,540,0
131,256,381,424,409,448,462,541,0
131,256,381,424,409,448,461,540,0
131,256,380,424,409,448,462,540,0
130,256,381,424,409,448,461,540,0
131,256,381,424,409,448,462,541,0
131,256,380,424,409,448,461,540,0
131,256,381,424,409,448,462,540,0
130,256,381,424,410,448,462,540,0
131,256,380,424,409,448,461,540,0
131,256,380,424,410,448,461,540,0
131,256,381,424,409,447,461,540,0
131,256,381,424,409,447,461,540,0
130,256,381,424,409,447,461,539,0
130,256,381,424,409,448,461,540,0
130,256,381,424,409,448,461,540,0
130,256,381,423,409,448,461,540,0
130,256,381,424,409,448,461,540,0
130,255,381,424,409,448,461,540,0
130,256,380,424,409,448,461,540,0
131,256,381,423,409,448,461,540,0
130,256,380,424,409,447,461,540,0
130,256,381,424,409,448,461,540,0
130,256,380,424,409,448,461,540,0
130,256,380,423,409,448,461,540,0
130,256,380,423,409,447,461,540,0
130,256,381,423,409,448,461,539,0
130,256,380,423,408,447,460,540,0
130,256,380,423,409,448,461,540,0
129,256,380,424,408,447,461,539,0
131,256,380,424,409,447,460,540,0
130,255,380,423,408,447,460,540,0
130,256,381,424,409,447,460,539,0
130,255,380,423,409,447,460,539,0
129,256,380,424,408,448,460,539,0
130,255,380,424,408,447,460,539,0
130,255,380,423,408,448,460,539,0
130,256,380,423,409,447,460,539,0
130,255,380,423,409,448,460,539,0
130,256,380,423,408,447,460,539,0
130,255,380,423,409,447,460,539,0
130,256,380,423,409,447,460,540,0
130,256,380,423,408,448,460,540,0
130,255,380,423,409,447,460,539,0
130,255,380,423,408,448,460,540,0
129,256,380,423,408,447,460,540,0
130,255,380,423,408,447,460,539,0
129,256,380,423,409,447,460,539,0
130,256,380,423,408,448,459,539,0
130,255,380,423,408,447,460,539,0
129,256,380,423,408,448,460,539,0
129,256,380,423,408,448,460,539,0
130,256,380,423,408,448,460,539,0
130,256,380,423,408,448,460,539,0
129,255,380,423,408,448,460,539,0
130,255,380,423,408,448,459,539,0
129,255,380,423,408,447,460,539,0
129,255,380,423,408,447,460,539,0
129,255,379,423,408,447,460,539,0
128,255,379,423,407,447,460,539,0
129,255,380,423,408,447,460,539,0
129,256,379,423,408,447,459,539,0
129,256,380,422,408,448,459,539,0
128,255,380,423,407,447,459,539,0
129,255,379,422,408,447,460,539,0
129,255,380,423,408,447,459,539,0
129,255,380,422,407,447,459,539,0
128,255,380,422,408,447,459,538,0
129,256,379,423,408,447,459,539,0
128,255,380,423,408,447,459,539,0
129,255,380,422,408,447,459,539,0
129,255,379,423,408,447,459,538,0
128,255,380,422,408,447,459,539,0
128,255,380,423,407,447,459,538,0
129,255,379,422,407,447,459,538,0
129,255,379,422,407,447,459,539,0
128,255,379,422,407,447,459,539,0
129,255,379,422,407,447,459,538,0
128,256,379,422,408,447,459,538,0
128,255,379,423,407,447,459,539,0
128,255,379,422,408,448,459,538,0
128,255,379,422,407,447,459,538,0
129,255,379,422,407,447,459,538,0
129,255,379,422,407,447,458,538,0
128,254,379,422,407,447,458,538,0
232,273,417,466,492,467,560,575,1
231,273,417,466,492,467,560,575,1
231,273,417,466,492,467,559,575,1
232,273,417,466,493,467,560,576,1
232,273,417,467,493,466,560,575,1
231,273,417,466,492,467,560,575,1
232,273,417,466,493,468,560,575,1
231,274,418,466,492,468,560,575,1
231,273,417,466,493,468,560,575,1
231,273,417,466,493,468,560,576,1
231,273,417,467,492,467,560,575,1
231,273,417,466,492,466,560,575,1
231,273,417,466,492,467,559,575,1
231,273,417,466,492,467,560,575,1
231,273,417,466,493,468,559,575,1
231,273,417,466,492,466,559,575,1
231,273,417,466,492,467,559,574,1
231,273,417,466,493,466,560,575,1
230,273,417,466,492,468,559,575,1
230,273,417,466,492,468,559,575,1
231,273,416,466,492,466,559,575,1
230,273,416,465,492,466,559,574,1
230,273,417,466,492,469,559,575,1
230,273,417,465,492,467,559,574,1
230,273,417,466,492,468,559,574,1
230,273,417,465,492,468,559,575,1
230,273,417,465,492,467,559,574,1
230,273,417,465,492,468,559,575,1
230,273,416,465,492,468,559,575,1
230,273,417,465,492,465,559,574,1
230,273,417,465,492,465,559,574,1
229,272,416,465,491,465,559,574,1
230,273,416,465,492,464,558,574,1
230,273,416,465,492,466,559,574,1
229,272,416,465,492,466,559,574,1
229,273,416,465,492,466,559,574,1
229,273,416,465,492,466,559,574,1
229,273,416,465,491,465,558,574,1
229,273,416,465,492,466,558,574,1
229,273,416,465,491,466,558,574,1
229,272,416,465,491,465,558,574,1
229,273,416,465,491,466,558,574,1
229,273,416,465,491,466,558,574,1
229,272,416,465,491,466,558,574,1
229,273,416,465,491,466,558,574,1
229,273,416,465,491,466,558,574,1
229,273,416,465,491,466,558,574,1
228,273,416,465,491,466,558,574,1
228,273,416,465,491,466,558,574,1
228,273,416,464,491,466,558,573,1
228,273,416,464,491,466,558,574,1
228,272,416,465,491,466,558,573,1
228,273,416,465,491,466,558,573,1
228,272,415,464,491,466,557,573,1
228,272,416,465,491,466,557,573,1
228,273,416,465,491,466,558,574,1
228,272,416,464,491,467,557,573,1
228,273,416,464,491,467,557,573,1
228,272,416,464,491,467,558,573,1
228,273,416,465,491,468,557,573,1
228,273,416,464,491,468,557,573,1
228,272,415,464,490,472,557,573,1
227,272,416,464,491,469,557,573,1
227,272,416,464,491,468,557,573,1
227,272,415,464,491,472,557,573,1
227,272,415,464,491,462,557,573,1
227,272,415,464,491,471,557,573,1
227,272,416,464,490,471,556,573,1
227,272,415,464,491,469,557,573,1
227,273,415,464,491,472,557,573,1
227,273,415,464,491,468,557,573,1
226,272,416,464,490,468,557,573,1
227,272,415,464,490,472,557,572,1
227,272,415,464,490,465,557,573,1
227,272,415,464,490,466,556,572,1
226,272,415,464,490,464,556,572,1
226,272,415,464,490,469,556,573,1
226,272,415,464,490,471,556,572,1
226,272,415,464,490,463,556,572,1
226,272,416,464,490,473,557,573,1
226,272,415,463,490,466,556,573,1
226,272,415,464,490,464,556,573,1
226,272,415,464,490,462,556,572,1
226,273,415,463,490,462,556,573,1
226,272,415,463,490,463,556,572,1
226,272,415,463,489,466,556,572,1
226,272,415,463,490,462,556,572,1
226,272,415,463,490,468,556,572,1
225,272,415,463,490,468,556,572,1
226,272,415,463,490,474,556,572,1
225,272,415,463,490,462,556,572,1
226,272,415,463,490,469,555,572,1
225,272,415,463,489,462,556,572,1
225,272,414,463,490,464,555,572,1
225,272,414,463,490,471,556,572,1
226,272,415,463,490,477,556,572,1
225,272,415,463,489,468,556,572,1
225,272,415,463,489,468,555,572,1
225,272,415,463,490,478,555,572,1
225,273,415,463,490,475,555,572,1
225,272,415,463,489,468,555,572,1
225,272,415,463,489,471,555,571,1
225,272,415,464,489,481,555,572,1
225,272,415,463,489,470,555,572,1
225,272,415,463,489,469,555,571,1
224,272,414,463,489,475,555,572,1
224,272,414,463,489,484,555,572,1
224,272,415,463,489,467,555,571,1
224,272,414,463,489,462,555,571,1
224,272,415,463,489,464,555,572,1
224,272,414,463,489,463,555,572,1
224,272,414,463,489,463,555,572,1
224,272,415,463,489,464,554,571,1
224,272,414,463,489,462,555,571,1
224,272,414,463,489,463,555,572,1
224,272,414,463,489,462,554,572,1
224,272,414,463,489,462,554,571,1
223,272,414,463,489,463,554,572,1
224,272,414,463,489,466,554,571,1
224,272,414,463,489,465,554,572,1
223,272,414,463,489,464,554,572,1
223,272,414,462,489,460,554,572,1
223,272,414,462,488,464,554,572,1
223,272,414,463,489,467,554,572,1
223,272,414,462,488,464,554,572,1
223,272,414,462,488,464,554,572,1
223,272,414,462,488,463,554,572,1
223,272,414,462,488,464,554,572,1
223,272,414,462,489,465,554,573,1
223,272,414,462,488,462,554,572,1
223,272,414,462,488,461,554,572,1
223,272,414,462,488,461,554,572,1
223,272,413,462,488,462,553,573,1
223,272,413,462,488,462,553,572,1
223,272,414,462,488,464,553,573,1
222,272,413,462,488,462,553,572,1
222,272,413,462,488,463,554,572,1
223,272,413,462,488,462,553,572,1
222,272,414,462,488,461,553,572,1
222,272,413,462,488,461,554,573,1
222,272,413,462,488,461,553,572,1
222,272,413,462,488,461,553,572,1
222,272,413,462,488,461,553,572,1
222,272,413,462,488,461,553,573,1
222,272,413,462,488,461,553,573,1
222,272,413,462,488,461,553,572,1
221,272,413,462,488,461,553,573,1
222,272,413,462,488,461,553,572,1
221,272,413,462,487,461,553,572,1
222,272,413,462,488,462,553,572,1
221,272,413,462,488,462,553,573,1
222,272,413,462,487,462,553,573,1
221,272,413,461,487,462,553,572,1
221,272,413,461,487,462,552,572,1
221,272,413,461,487,462,553,572,1
221,272,413,461,488,462,552,572,1
221,272,413,461,487,462,552,572,1
221,272,413,461,488,462,552,572,1
221,272,413,461,488,463,553,572,1
221,272,413,461,487,462,552,572,1
221,272,413,462,487,462,552,572,1
221,272,412,461,487,463,552,572,1
220,272,413,461,488,463,552,572,1
221,271,412,461,487,462,552,572,1
220,272,413,461,487,463,552,572,1
221,272,413,461,487,463,552,572,1
221,272,412,461,487,463,552,572,1
220,272,412,461,487,463,552,571,1
220,272,413,461,487,463,552,572,1
220,272,412,461,487,463,552,572,1
220,271,413,461,487,463,552,572,1
220,272,412,461,487,463,552,572,1
220,272,412,461,487,463,552,572,1
219,272,412,460,487,464,552,572,1
220,272,412,461,487,462,552,572,1
220,272,412,461,487,462,551,572,1
220,272,412,461,487,463,552,572,1
220,271,412,460,487,461,551,572,1
219,272,412,461,487,461,551,571,1
219,272,412,461,487,461,551,572,1
219,271,412,460,486,461,551,571,1
219,272,412,460,487,461,551,572,1
219,272,412,461,486,462,551,571,1
219,272,412,461,486,461,551,571,1
219,272,412,460,487,461,551,571,1
219,272,412,460,486,462,551,571,1
219,272,412,461,486,462,551,571,1
219,271,412,460,487,462,551,571,1
219,271,412,460,486,462,551,571,1
219,272,412,460,486,461,550,571,1
219,272,412,460,486,461,551,571,1
219,272,412,460,486,461,551,571,1
219,271,412,460,486,461,550,571,1
219,272,412,460,486,461,550,571,1
218,272,412,460,486,461,550,571,1
218,271,412,460,486,461,551,571,1
218,272,412,460,486,461,551,571,1
218,272,412,460,486,461,550,571,1
218,271,411,460,486,461,550,571,1
218,271,412,460,486,462,550,571,1
218,272,412,460,486,461,550,571,1
218,271,411,460,486,462,550,571,1
218,271,411,460,486,461,550,570,1
218,272,412,460,486,462,550,571,1
218,272,411,460,486,462,550,570,1
218,272,411,460,486,462,550,570,1
218,271,411,460,486,462,550,570,1
218,271,411,460,485,462,550,571,1
218,271,411,459,485,462,549,570,1
218,272,411,459,486,462,549,570,1
217,272,411,460,486,462,549,570,1
217,271,411,459,485,462,549,570,1
217,271,411,460,485,462,549,570,1
217,271,411,459,485,462,549,570,1
217,272,411,459,485,462,549,570,1
217,272,411,460,485,462,549,570,1
217,271,411,459,485,462,549,570,1
217,272,411,459,485,462,549,570,1
217,271,411,460,485,462,549,570,1
217,271,411,459,485,462,549,570,1
217,271,411,459,485,462,549,570,1
216,271,411,459,485,462,549,570,1
217,271,411,459,485,462,549,570,1
217,271,411,459,485,463,549,569,1
217,271,411,459,485,463,549,570,1
217,271,411,459,485,462,549,569,1
216,271,411,459,485,461,549,569,1
216,271,411,459,485,462,549,570,1
216,271,411,459,485,462,549,569,1
216,271,411,459,485,462,549,569,1
216,271,411,459,485,462,549,569,1
216,271,411,459,485,462,548,569,1
216,271,411,459,485,462,548,569,1
216,271,411,459,485,462,548,569,1
216,271,411,459,484,462,548,568,1
216,271,410,458,484,462,548,569,1
216,271,410,459,485,462,548,569,1
216,271,410,459,484,462,548,569,1
216,271,411,459,484,462,548,569,1
216,271,410,458,484,462,548,568,1
215,271,410,459,484,462,548,568,1
216,271,410,458,484,462,548,568,1
215,271,410,459,484,462,548,568,1
215,271,410,459,484,462,548,569,1
215,271,410,459,484,462,547,569,1
215,271,410,459,484,462,548,568,1
215,271,410,459,484,462,548,569,1
215,271,410,458,484,462,547,569,1
215,271,410,459,484,462,547,568,1
215,271,410,458,484,463,548,569,1
215,271,410,459,484,462,547,568,1
215,271,410,458,485,463,548,569,1
215,271,410,459,484,462,547,568,1
214,271,410,459,484,462,547,568,1
215,271,410,459,484,463,548,569,1
215,271,410,459,484,463,547,569,1
214,271,410,459,484,463,547,569,1
214,271,410,459,484,462,547,569,1
214,271,410,459,484,462,547,569,1
214,271,410,459,484,461,547,569,1
214,271,410,459,484,462,547,570,1
214,271,410,459,484,461,547,569,1
214,271,410,459,484,462,547,570,1
214,271,410,459,484,462,547,570,1
214,271,410,459,484,461,547,570,1
214,271,410,459,484,462,547,570,1
214,271,410,459,484,462,547,570,1
214,271,410,458,483,462,547,570,1
214,271,410,458,484,462,547,571,1
214,271,410,458,484,462,547,570,1
214,271,410,459,483,462,546,570,1
214,271,410,459,483,462,546,570,1
214,271,409,459,483,462,546,571,1
214,271,409,458,483,462,547,570,1
214,271,409,458,483,462,546,570,1
213,271,409,458,483,462,546,571,1
213,271,409,458,483,462,547,570,1
213,271,409,458,483,462,546,570,1
213,271,409,458,483,462,546,570,1
213,271,409,458,483,462,546,570,1
213,271,409,458,483,462,546,570,1
213,271,409,458,483,462,546,570,1
213,271,409,458,483,462,546,570,1
213,271,409,458,483,462,546,570,1
213,271,409,458,483,462,546,570,1
213,271,409,458,483,462,546,570,1
213,271,409,458,483,462,546,570,1
213,271,409,457,483,462,546,570,1
212,271,409,458,483,462,546,570,1
212,271,409,458,483,462,546,570,1
212,270,409,458,483,462,546,570,1
213,271,409,457,483,462,546,570,1
212,271,409,458,482,462,545,570,1
212,271,409,458,483,463,545,570,1
212,271,409,457,483,461,545,570,1
212,271,408,457,483,461,545,569,1
212,271,409,457,483,461,545,569,1
212,271,409,458,482,461,545,569,1
212,270,409,457,483,461,545,569,1
212,271,409,457,482,461,545,569,1
212,271,409,457,483,462,545,569,1
212,271,409,457,482,461,545,569,1
212,271,408,457,482,461,545,569,1
212,271,408,457,482,461,545,569,1
211,271,408,457,482,461,545,569,1
211,271,408,457,483,462,545,569,1
211,271,408,457,483,462,545,569,1
211,271,409,457,482,463,545,569,1
211,271,408,457,483,463,545,569,1
211,270,408,457,482,462,545,569,1
211,271,409,457,483,461,544,568,1
211,270,409,457,482,461,545,569,1
211,271,408,458,482,461,545,568,1
211,270,408,457,482,461,545,569,1
211,270,408,457,482,461,544,569,1
211,271,408,457,482,461,544,568,1
211,271,408,457,482,462,544,569,1
211,271,408,457,482,462,544,568,1
211,271,408,457,482,462,544,569,1
210,271,408,457,482,462,545,569,1
211,270,408,457,481,462,544,569,1
211,270,408,456,482,462,544,569,1
210,270,408,457,481,462,544,569,1
210,270,408,457,481,462,544,569,1
211,271,408,457,482,461,544,569,1
210,270,408,457,482,462,544,569,1
210,270,408,457,481,462,544,569,1
210,270,408,457,482,462,544,569,1
210,270,408,457,481,462,543,569,1
210,270,408,457,481,462,544,569,1
210,270,408,457,482,462,544,569,1
210,270,408,456,481,462,544,569,1
210,270,408,457,481,462,544,569,1
210,270,408,456,481,463,544,569,1
210,271,408,456,481,461,544,570,1
210,271,408,457,481,461,544,569,1
209,271,408,456,481,461,543,569,1
209,270,408,457,481,461,543,569,1
209,270,408,456,481,461,543,570,1
210,270,407,456,481,461,543,569,1
209,270,408,456,481,461,543,570,1
209,270,407,456,481,461,543,569,1
209,270,407,456,481,461,543,570,1
209,270,407,456,481,461,543,569,1
209,271,407,456,481,461,543,569,1
209,271,407,456,481,462,543,570,1
209,270,408,456,481,462,543,569,1
209,270,407,456,481,462,543,570,1
209,271,407,456,481,462,543,570,1
209,270,407,456,481,462,543,569,1
209,270,407,456,480,462,543,570,1
209,270,407,456,481,462,543,570,1
208,270,408,456,480,461,542,570,1
209,270,407,456,481,461,543,570,1
209,270,407,456,480,461,543,570,1
208,270,407,456,480,460,542,570,1
209,270,407,456,481,461,543,570,1
208,270,407,456,480,460,542,569,1
208,270,407,455,480,461,542,569,1
208,270,407,456,480,461,543,570,1
208,270,407,455,480,461,542,570,1
208,270,407,455,480,461,542,570,1
208,270,407,455,480,461,542,569,1
208,270,407,455,480,461,542,569,1
208,270,407,455,480,461,542,569,1
208,270,407,455,480,461,542,569,1
208,270,407,455,480,461,542,569,1
208,270,407,455,480,461,542,570,1
208,270,407,455,480,461,542,569,1
208,270,407,455,479,461,542,569,1
208,270,407,455,480,461,542,570,1
208,270,407,455,480,461,542,570,1
208,270,407,455,480,461,542,569,1
207,270,407,455,480,461,541,569,1
207,270,406,455,480,461,542,570,1
207,270,406,455,480,462,542,570,1
207,270,407,455,479,461,541,569,1
207,270,406,455,480,461,542,570,1
207,270,406,454,480,461,542,570,1
207,270,406,455,479,461,541,569,1
207,270,406,455,479,461,541,570,1
207,270,406,454,480,461,541,569,1
207,270,406,455,480,461,541,570,1
207,270,406,455,480,461,541,570,1
207,270,406,454,480,462,541,569,1
206,270,406,455,479,461,541,570,1
207,270,406,455,479,462,542,570,1
206,270,406,455,479,461,541,569,1
207,270,406,455,479,461,541,570,1
206,270,406,455,479,462,541,570,1
206,270,406,454,479,462,541,570,1
206,270,406,455,479,461,541,569,1
206,270,406,455,479,461,540,570,1
206,270,406,455,479,462,541,570,1
206,270,406,454,479,462,541,570,1
206,270,406,454,479,461,541,570,1
206,270,406,454,479,462,541,570,1
206,270,406,455,479,462,541,570,1
206,270,405,454,479,462,541,570,1
206,270,406,454,479,462,541,570,1
206,270,406,454,479,462,541,570,1
206,270,406,455,479,462,541,570,1
206,270,406,454,479,462,541,570,1
206,270,406,454,478,462,540,570,1
205,270,406,454,479,462,541,570,1
206,270,406,454,478,462,541,570,1
205,270,406,454,478,462,540,570,1
206,270,406,454,479,462,540,570,1
206,270,405,454,479,463,540,570,1
205,270,406,454,478,463,540,570,1
205,270,406,454,479,463,540,570,1
205,269,405,454,478,462,540,570,1
205,270,406,454,478,462,540,570,1
205,270,405,454,478,461,540,570,1
205,270,405,453,478,462,540,570,1
205,270,405,454,478,462,540,570,1
205,270,405,454,478,462,540,570,1
205,270,405,454,478,462,540,570,1
205,270,406,454,478,462,540,570,1
205,270,405,454,478,462,539,570,1
205,270,405,454,478,462,540,569,1
205,270,405,454,478,462,540,570,1
205,270,405,454,478,461,539,569,1
205,270,405,454,478,462,540,569,1
204,270,405,454,478,462,539,569,1
204,270,405,454,478,462,539,569,1
204,270,405,454,478,462,540,569,1
204,270,405,454,478,462,539,569,1
204,270,405,454,478,462,539,569,1
204,270,405,454,478,462,540,569,1
204,270,405,454,478,461,539,569,1
204,270,405,454,478,462,539,568,1
204,270,405,454,477,461,539,568,1
204,269,405,453,478,462,539,569,1
204,269,405,454,478,462,539,568,1
204,269,405,454,477,462,539,569,1
204,270,405,453,478,462,539,568,1
204,270,405,454,478,462,539,568,1
204,270,405,453,478,461,539,568,1
204,270,405,454,477,462,539,568,1
204,269,405,454,478,462,539,568,1
203,270,405,454,477,462,539,568,1
203,269,405,453,477,462,539,568,1
203,269,404,454,477,462,539,568,1
203,270,404,454,477,462,539,568,1
203,270,405,454,477,462,539,568,1
203,269,404,454,477,462,539,568,1
203,269,405,454,477,462,538,567,1
203,270,404,454,477,462,538,568,1
203,270,404,453,477,461,538,567,1
203,270,404,453,477,462,538,567,1
203,269,404,453,477,462,538,567,1
203,269,405,453,477,462,538,567,1
203,269,405,454,477,462,538,567,1
203,270,404,453,477,461,538,567,1
203,270,404,454,477,462,538,567,1
203,269,404,453,477,462,538,567,1
203,269,404,453,477,462,538,567,1
202,269,404,453,477,462,538,567,1
202,269,404,453,477,461,538,566,1
202,269,404,453,477,461,538,566,1
202,269,404,453,477,462,537,566,1
202,269,404,453,477,462,538,566,1
202,269,404,453,477,462,538,566,1
202,269,405,453,476,461,538,566,1
202,270,404,453,476,461,537,565,1
202,269,404,453,477,462,538,566,1
202,269,404,453,476,462,537,565,1
202,269,404,453,476,462,537,565,1
202,269,404,453,476,462,537,566,1
201,269,404,453,476,462,537,566,1
202,269,404,453,476,461,537,566,1
202,269,404,453,476,461,537,566,1
201,269,404,453,476,461,537,565,1
201,269,404,453,476,461,537,565,1
202,269,403,452,476,461,537,565,1
202,269,404,453,476,461,537,565,1
201,269,404,453,476,462,537,566,1
201,270,404,452,476,461,537,565,1
201,269,404,453,476,461,537,565,1
201,269,404,453,476,462,537,566,1
201,269,403,453,476,461,537,565,1
201,269,403,453,476,461,537,565,1
201,269,404,453,476,461,537,565,1
201,269,404,453,476,461,536,565,1
201,269,403,453,476,461,537,566,1
201,269,404,453,476,461,537,566,1
201,269,404,453,476,461,537,565,1
201,269,403,453,476,461,537,566,1
200,269,404,453,476,461,537,565,1
201,269,403,454,476,461,536,565,1
201,269,403,453,476,461,537,566,1
200,269,404,454,476,461,536,565,1
201,269,404,454,476,461,536,566,1
200,269,403,454,476,461,536,566,1
200,269,403,454,476,461,536,566,1
200,269,404,454,476,461,537,566,1
200,269,403,454,476,461,536,566,1
200,269,403,454,476,461,536,565,1
201,269,403,455,476,462,536,566,1
200,269,403,455,476,462,536,565,1
170,288,401,457,466,471,515,566,1
170,288,400,457,465,470,515,566,1
170,288,401,457,466,470,515,565,1
170,288,401,457,466,471,515,566,1
170,287,401,457,466,470,515,566,1
170,288,400,457,466,471,515,566,1
169,288,401,457,466,471,515,566,1
170,288,401,457,466,470,515,566,1
170,287,400,457,465,471,515,565,1
169,287,400,457,466,471,515,566,1
170,288,401,457,465,470,515,565,1
169,288,400,457,465,471,515,565,1
169,288,401,457,465,470,514,565,1
169,288,400,457,465,471,515,565,1
169,288,400,458,466,470,514,565,1
169,287,401,457,465,470,514,565,1
169,288,400,457,465,470,514,566,1
169,287,401,457,466,470,514,566,1
169,287,400,457,465,470,515,566,1
169,287,400,457,465,471,515,566,1
169,287,400,457,465,470,514,565,1
169,288,400,457,465,470,514,565,1
169,287,400,456,466,470,515,565,1
169,288,400,457,465,470,514,565,1
169,287,400,457,465,470,514,565,1
169,288,400,457,465,471,514,566,1
169,287,400,457,465,470,514,565,1
168,287,400,457,465,470,514,565,1
168,287,400,457,465,470,514,565,1
168,288,400,457,465,470,514,565,1
168,288,400,456,464,470,514,565,1
168,287,400,456,465,470,514,565,1
168,287,400,457,464,470,513,565,1
168,287,399,457,465,470,514,565,1
168,287,399,457,465,470,513,564,1
168,287,400,457,464,470,513,564,1
169,287,400,456,465,471,513,565,1
168,288,399,457,464,470,514,565,1
168,287,400,457,465,471,514,564,1
168,287,399,457,464,470,514,565,1
168,287,399,457,464,470,513,564,1
168,287,399,456,464,471,513,564,1
167,287,399,457,464,470,513,564,1
168,287,400,457,464,470,513,565,1
168,287,399,457,464,470,513,564,1
167,287,399,457,464,470,513,564,1
168,287,399,457,464,470,513,564,1
168,287,399,457,465,470,514,564,1
168,287,399,456,464,470,513,564,1
168,287,399,456,464,470,513,564,1
168,287,399,456,464,470,513,565,1
168,287,399,456,464,470,513,564,1
168,287,399,456,464,470,513,564,1
169,287,399,456,464,470,513,564,1
168,287,399,456,464,470,513,564,1
168,287,399,456,464,470,513,564,1
168,287,399,456,464,470,513,564,1
168,287,399,456,464,470,512,564,1
167,287,399,456,464,470,512,564,1
168,287,399,456,463,470,512,564,1
168,287,399,456,464,470,513,564,1
168,287,399,456,463,470,512,564,1
167,287,399,455,463,470,512,564,1
168,287,399,456,463,470,513,563,1
168,287,399,455,463,470,512,564,1
167,287,399,455,463,470,513,564,1
167,287,399,455,464,470,512,564,1
167,287,399,456,463,470,512,564,1
167,287,398,455,464,470,513,564,1
167,287,399,455,463,470,512,564,1
167,287,399,455,463,470,512,563,1
167,287,399,455,463,470,512,563,1
167,287,399,455,463,469,512,563,1
167,287,398,455,463,470,512,564,1
166,287,398,455,463,470,512,563,1
167,287,398,455,463,470,512,563,1
166,287,398,455,463,470,512,564,1
166,287,399,455,463,470,512,563,1
166,287,398,455,463,470,512,563,1
166,287,398,455,463,470,512,563,1
166,287,398,454,463,470,512,563,1
